,Unnamed: 0,Zipcode,Year,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Zip,City,State,CountyName,Average,PerCapInc1213PctChange,PerCapInc1314PctChange,PerCapInc1415PctChange,PerCapInc1516PctChange
71506,85880,75454,2017,8807,35.8,89274,34685,264,2.9976155330000003,75454.0,Melissa,TX,Collin County,115.5,-0.009403039433168892,0.07914703031518444,0.0876513767150866,-0.09713244297633628
71512,85881,75455,2017,28560,34.0,46490,21254,5449,19.07913165,75455.0,Mount Pleasant,TX,Titus County,71.08333333333333,0.03145747707872282,-0.008173690932311573,-0.001236157610095323,0.03862616677840225
71518,85882,75457,2017,6131,40.3,44349,23915,717,11.69466645,75457.0,Mount Vernon,TX,Franklin County,54.0,0.008557736193518961,0.0009427914168269602,0.01510813051013482,0.004676539360872978
71524,85883,75462,2017,11691,42.2,58350,31146,1207,10.32418099,75462.0,Paris,TX,Lamar County,75.75,0.010566832492102218,-0.0005389867049946373,0.03778536760740603,0.006859280814799362
71530,85884,75473,2017,3879,42.9,60604,26395,159,4.098994586,75473.0,Powderly,TX,Lamar County,76.16666666666667,-0.021013766068009865,0.021837314336266678,0.16987150277954988,0.02099400171379595
71536,85885,75474,2017,15047,45.0,42670,21526,3095,20.56888416,75474.0,West Tawakoni,TX,Hunt County,65.66666666666667,-0.02746857408896597,-0.02467577683001132,-0.05867654276917589,-0.03247061054228295
71542,85886,75480,2017,1814,47.3,46979,23862,176,9.702315325,75480.0,Scroggins,TX,Franklin County,96.25,-0.032434973362582276,-0.10775708502024295,-0.1709016988529113,-0.0895796847635727
71548,85887,75490,2017,2399,39.1,63000,25212,240,10.0041684,75490.0,Trenton,TX,Fannin County,88.83333333333331,0.05861653856838589,-0.03433344996501053,0.03804520132252365,0.03699986910423658
71554,85888,75496,2017,3436,41.8,56941,23404,608,17.69499418,75496.0,Wolfe City,TX,Hunt County,48.83333333333334,0.0486378547996007,-0.018770402611534287,0.05031882450790137,0.0396374994500901
71560,85889,75551,2017,10867,43.3,41661,23870,2008,18.4779608,75551.0,Atlanta,TX,Cass County,64.75,0.03733781835655936,0.004308148422661695,0.025461254612546114,0.03481468154012224
71566,85890,75563,2017,4410,46.7,38059,19929,818,18.54875283,75563.0,Linden,TX,Cass County,53.16666666666666,-0.02056022408963587,-0.013670422696333562,0.12038970076548372,0.042546583850931574
71572,85891,75568,2017,2271,40.2,37201,22335,340,14.97137825,75568.0,Naples,TX,Morris County,40.41666666666666,0.26747595589960116,-0.055707213251283916,-0.016610318976922,0.000548081714000892
71578,85892,75571,2017,3189,32.8,50588,22000,257,8.05895265,75571.0,Omaha,TX,Morris County,36.75,-0.08951878231317112,-0.051264742087916426,-0.14473463920977736,-0.0327884897719487
71584,85893,75572,2017,4285,38.1,47452,21476,681,15.89264877,75572.0,Queen City,TX,Cass County,64.75,-0.15134597074352985,0.03411698709776134,-0.015040931058289742,-0.026986431682771705
71590,85894,75630,2017,2238,60.0,42774,29416,383,17.11349419,75630.0,Avinger,TX,Marion County,54.75,-0.023501981813942696,0.21321808891647964,0.08572778083917187,-0.04009570765661252
71596,85895,75631,2017,3137,36.6,60278,24777,523,16.6719796,75631.0,Carthage,TX,Panola County,48.66666666666666,0.0556013797240551,-0.08993074054342032,0.06950786402841191,-0.04462852138373963
71602,85896,75633,2017,13779,38.0,48559,27269,1788,12.97626823,75633.0,Carthage,TX,Panola County,55.25,0.05527559055118103,-0.0648037606327414,0.042326564806319134,0.004477954684629415
71608,85897,75638,2017,5908,44.6,39360,24008,1223,20.70074475,75638.0,Daingerfield,TX,Morris County,35.083333333333336,0.0035471622701839234,0.018569223876138796,0.0532258064516129,0.08088542391758313
71614,85898,75639,2017,2790,45.6,36680,24173,546,19.56989247,75639.0,Carthage,TX,Panola County,57.75,0.07569738897567513,0.12530600390025315,-0.18767744552192034,-0.028051382143343462
71620,85899,75644,2017,12579,38.5,42472,23031,2001,15.90746482,75644.0,Gilmer,TX,Upshur County,51.5,0.03021105715353012,0.044100983547115113,-0.006164264629275884,-0.04206342273084651
71626,85900,75645,2017,10253,41.3,63921,26026,910,8.875451087,75645.0,Gilmer,TX,Upshur County,64.08333333333333,-0.015048384451369579,-0.007909745639232302,0.0038185556627921002,0.09581138700777525
71632,85901,75647,2017,12459,43.3,44509,23386,2261,18.14752388,75647.0,Gladewater,TX,Gregg County,81.25,-0.05290721649484531,0.060869943832455364,-0.022614405910116986,0.00844041320231792
71638,85902,75652,2017,17061,38.2,46197,20816,1966,11.52335736,75652.0,Henderson,TX,Rusk County,74.33333333333333,0.011745947382407751,0.0726518176087414,0.07943581957980306,-0.08139376616305971
71644,85903,75654,2017,12299,35.8,49375,24152,1844,14.99308887,75654.0,Henderson,TX,Rusk County,79.33333333333333,0.00038229547192258906,4.2461041994013016e-05,-0.008152173913043459,0.060916095890410915
71650,85904,75656,2017,4601,37.3,45238,19809,782,16.99630515,75656.0,Hughes Springs,TX,Cass County,57.0,0.08122045552213142,0.11458096752214408,0.01431482424859909,0.07116669177841395
71656,85905,75657,2017,8139,45.8,36349,24744,1819,22.34918295,75657.0,Jefferson,TX,Marion County,49.75,-0.009777192817523761,0.04576094180195578,-0.0014979573309124028,-0.026458153384552485
71662,85906,75662,2017,26009,35.1,58207,23860,3762,14.46422392,75662.0,Kilgore,TX,Gregg County,89.25,-0.045859517938111494,-0.007253324440368525,-0.01923157673735043,-0.007149890825020377
71668,85907,75684,2017,7750,35.5,48889,20275,1368,17.6516129,75684.0,Overton,TX,Rusk County,68.16666666666667,-0.027985788466794226,0.04712365742563129,-0.01745341281349011,0.03733056405771751
71674,85908,75686,2017,13047,38.5,44394,21958,2041,15.64344294,75686.0,Pittsburg,TX,Camp County,47.5,-0.015077894104092548,-0.008493540840199376,0.05375737368556033,0.005792727449739576
71680,85909,75691,2017,3006,41.0,47809,24106,366,12.1756487,75691.0,Tatum,TX,Rusk County,98.0,0.08570871514915179,-0.19814675142764793,-0.0726955119591508,0.17219726609670105
71686,85910,75701,2017,34876,33.5,49030,24894,6250,17.9206331,75701.0,Tyler,TX,Smith County,78.66666666666667,0.0011656370206318822,-0.03791671517832884,-0.020411456232351743,0.010541920606160327
71692,85911,75702,2017,28270,30.0,31347,13796,8962,31.7014503,75702.0,Tyler,TX,Smith County,55.33333333333334,0.04343404997094713,-0.10037588751218152,0.0009285051067779992,0.0007730364873221873
71698,85912,75703,2017,40868,37.2,55140,35896,4281,10.47518841,75703.0,Tyler,TX,Smith County,98.0,0.0012604921648953216,-0.0006294526622986352,0.014314752784219342,-0.00683056253351777
71704,85913,75704,2017,9974,37.4,38262,15908,2554,25.6065771,75704.0,Tyler,TX,Smith County,77.25,-0.013760254035459107,-0.11660853233163404,0.07982019195723478,-0.11026102610261024
71710,85914,75705,2017,2591,45.7,41781,23158,267,10.30490158,75705.0,Tyler,TX,Smith County,70.91666666666667,0.05267917702916569,0.19823883161512024,0.09316185696361345,0.029350276696044286
71716,85915,75706,2017,9793,33.7,46381,18917,1445,14.75543756,75706.0,Tyler,TX,Smith County,69.33333333333333,0.016094284628057176,0.10089797954602142,-0.012801631358332344,0.07178104200137714
71722,85916,75707,2017,14565,36.8,59201,29410,2596,17.82354961,75707.0,Tyler,TX,Smith County,95.41666666666669,-0.03864775575301893,-0.09791142053029178,-0.07550082101806244,0.0403893289758801
71728,85917,75708,2017,7709,31.0,37247,14160,1585,20.56038397,75708.0,Tyler,TX,Smith County,60.83333333333334,-0.08276558163007819,-0.04814305364511695,-0.06242774566473985,0.01895807644882863
71734,85918,75709,2017,5046,41.3,49865,35932,605,11.98969481,75709.0,Tyler,TX,Smith County,83.91666666666667,-0.014862656602599,0.08175355450236976,0.1856882073749544,-0.010530853553393227
71740,85919,75750,2017,3695,47.2,48389,28018,459,12.42219215,75750.0,Arp,TX,Smith County,83.0,-0.019169090773476505,-0.08870722433460076,-0.054950557015896906,0.038498896247240566
71746,85920,75752,2017,7445,43.9,45649,22708,882,11.8468771,75752.0,Athens,TX,Henderson County,84.58333333333333,0.07680445704621208,-0.11567422737561783,0.0729770673353185,0.06650438169425521
71752,85921,75754,2017,6506,45.5,53004,26960,800,12.29634184,75754.0,Murchison,TX,Van Zandt County,82.41666666666667,0.027655922181957004,0.059669636228656175,-0.022812855766704665,0.1060626428283371
71758,85922,75757,2017,12166,40.7,64289,30125,1278,10.50468519,75757.0,Bullard,TX,Smith County,110.16666666666669,0.022508394524187292,-0.03890151925228247,0.01775992190140041,0.04615214343687746
71764,85923,75762,2017,12986,34.6,78475,34819,1008,7.762205452000001,75762.0,Tyler,TX,Smith County,102.16666666666669,-0.0002416553390726106,0.03779798773302723,-0.04332129963898912,0.04576993304929999
71770,85924,75763,2017,6286,41.5,50997,24526,941,14.9697741,75763.0,Coffee City,TX,Henderson County,78.16666666666667,-0.049625623960066534,-0.004026786886681011,-0.04478136673258626,0.09127714390872277
71776,85925,75766,2017,26671,37.6,42523,21251,4768,17.87709497,75766.0,Jacksonville,TX,Cherokee County,63.58333333333334,0.0038715554543384822,0.0718579854809438,-0.04312397481348218,0.06690997566909984
71782,85926,75770,2017,3364,41.3,63235,30763,340,10.10701546,75770.0,Poynor,TX,Henderson County,79.0,0.04055538907202072,0.1545070557742152,0.15619673221635555,0.03081625314635028
71788,85927,75771,2017,21078,43.1,64206,29296,2018,9.573963374,75771.0,Hide A Way,TX,Smith County,93.83333333333331,0.052044771569182524,0.015027322404371546,0.05505934173498095,0.02060381151184809
71794,85928,75778,2017,3167,51.1,41938,21521,443,13.98800126,75778.0,Murchison,TX,Van Zandt County,84.25,-0.05355404089581306,0.061336468743876216,0.04569793205317585,-0.04498101880462613
71800,85929,75785,2017,10909,38.6,45057,17320,1437,13.17260977,75785.0,Rusk,TX,Cherokee County,60.58333333333334,0.07195399224287824,0.0477230193387399,0.0741887466507889,-0.07704672689983927
71806,85930,75789,2017,7501,41.7,50127,23186,1061,14.1447807,75789.0,Troup,TX,Smith County,81.0,0.023311038112953764,-0.04675897277227725,0.00807400494989241,-0.010263221444095638
71812,85931,75790,2017,4600,36.5,53690,23853,727,15.80434783,75790.0,Van,TX,Van Zandt County,74.41666666666667,-0.014541326558192291,0.07586396050466271,0.06765920562891958,0.04250238777459403
71818,85932,75791,2017,13268,37.2,63989,27936,1620,12.20982816,75791.0,Whitehouse,TX,Smith County,92.16666666666669,-0.017345042451627046,-0.049430785775206765,0.03608488725910908,-0.017094017094017144
71824,85933,75792,2017,2562,46.4,37515,22305,350,13.66120219,75792.0,Winona,TX,Smith County,76.83333333333333,-0.11879485967249748,0.02399648831878265,-0.05239342700643013,0.1666247800955014
71830,85934,75801,2017,15615,35.8,37842,21047,3244,20.77489593,75801.0,Palestine,TX,Anderson County,56.83333333333334,0.021807404786128082,-0.006926406926406892,-0.042284219703574544,-0.05088757396449706
71836,85935,75803,2017,22903,38.6,42494,17274,2057,8.981356154,75803.0,Palestine,TX,Anderson County,65.91666666666667,0.0001853568118628246,0.050654806029157395,0.013405456255879633,0.08865165931770713
71842,85936,75831,2017,5746,41.0,50150,23487,860,14.96693352,75831.0,Buffalo,TX,Leon County,44.0,0.10528503871537698,0.12313695989468232,0.02901038178164761,-0.009967047719783517
71848,85937,75835,2017,10924,42.3,28810,18802,2934,26.85829367,75835.0,Crockett,TX,Houston County,44.5,0.007422507971355463,-0.07144710216364858,0.055431381314260175,0.016306649724692868
71854,85938,75839,2017,5192,41.1,41512,21273,664,12.78890601,75839.0,Elkhart,TX,Anderson County,59.25,0.07751720264007855,0.05982014857291795,-0.052221675684538504,-0.07317706080788855
71860,85939,75840,2017,6950,38.3,49130,27619,941,13.53956835,75840.0,Fairfield,TX,Freestone County,46.16666666666666,-0.06962551009353224,-0.038698909288514494,0.032988774933376375,0.003752491889145171
71866,85940,75844,2017,6340,47.5,38712,22491,1243,19.60567823,75844.0,Grapeland,TX,Houston County,43.91666666666666,0.011540589676705348,-0.06243650855669303,-0.05021670278379731,-0.05151156158132597
71872,85941,75862,2017,9863,51.0,34909,21058,1874,19.00030417,75862.0,Trinity,TX,Trinity County,72.83333333333333,-0.04671634839310668,0.07983583329261745,-0.07963440568300073,-0.003441325401897677
71878,85942,75935,2017,13955,33.8,36062,19861,2835,20.31529918,75935.0,Center,TX,Shelby County,63.25,0.02120725716231342,0.010907358894975072,-0.02214474180173387,-0.07998458128553532
71884,85943,75939,2017,4939,37.1,41394,22265,881,17.83761895,75939.0,Corrigan,TX,Polk County,60.83333333333334,0.05860068663430806,0.08504808767613503,0.1351198144808039,0.010623325918191373
71890,85944,75954,2017,3079,40.3,43750,22085,581,18.86976291,75954.0,Joaquin,TX,Shelby County,64.83333333333333,0.00040126800690187814,-0.05479122377762624,-0.01943560364948016,-0.0010386462976587074
71896,85945,75956,2017,8533,45.6,40341,20223,1921,22.51259815,75956.0,Kirbyville,TX,Jasper County,56.5,0.023580069714988827,0.08067908653846145,-0.06497057324250433,-0.027754373791941345
71902,85947,75973,2017,2470,45.1,45000,25421,615,24.89878543,75973.0,Center,TX,Shelby County,84.66666666666667,-0.11776095149189225,0.03632872202845161,-0.09514445620934808,0.01759445001671689
71908,85948,75975,2017,3727,43.8,35399,22109,1064,28.54843037,75975.0,Timpson,TX,Shelby County,57.25,-0.11244849775473353,-0.031817233465470496,-0.0036095248356857734,0.14566098945660988
71914,85949,75979,2017,12384,36.3,40079,16621,2109,17.03003876,75979.0,Woodville,TX,Tyler County,60.58333333333334,-0.03737090322965797,0.07373643410852715,-0.08253436525355207,-0.029335851432168658
71920,85950,75980,2017,2500,45.1,37426,21364,445,17.8,75980.0,Zavalla,TX,Angelina County,69.91666666666667,0.02876036527763204,0.029435771860014226,-0.05059715545864507,-0.03993109927967431
71926,85951,76001,2017,31829,36.1,83192,32154,2849,8.950956675,76001.0,Arlington,TX,Tarrant County,102.66666666666669,0.020861043052152528,0.04481245285606539,-0.0012470055458930762,0.026416954164613093
71932,85952,76002,2017,36569,31.3,84821,27036,2256,6.169159671,76002.0,Arlington,TX,Tarrant County,99.08333333333331,0.017911259616131714,0.007786556738806905,0.019012990947998354,-0.0045344731462553245
71938,85953,76006,2017,23259,32.7,43112,32971,3157,13.57324047,76006.0,Arlington,TX,Tarrant County,105.5,-0.02960266909311493,-0.04710258173407511,-0.016039623446059026,0.05453696913127537
71944,85954,76008,2017,16334,37.8,118268,50137,617,3.777396841,76008.0,Aledo,TX,Parker County,119.0,0.0229254675263717,0.016060086458811407,0.08490207263738347,0.061410042941021814
71950,85955,76009,2017,21049,36.5,54222,21957,2955,14.03867167,76009.0,Alvarado,TX,Johnson County,93.91666666666669,0.019001454192922873,-0.01712491675387684,0.02032717065143741,-0.02110805426430129
71956,85956,76010,2017,57813,27.5,35183,14875,18180,31.44621452,76010.0,Arlington,TX,Tarrant County,91.66666666666669,-0.004211009876732286,0.020605874211902186,-0.001732710562000861,0.06293864613991396
71962,85957,76011,2017,22953,29.6,35681,22267,6468,28.17932296,76011.0,Arlington,TX,Tarrant County,94.5,0.03253253253253252,-0.013475521085797415,0.038522012578616316,-0.0009935654806964012
71968,85958,76012,2017,26571,42.2,58256,31720,4466,16.80779798,76012.0,Arlington,TX,Tarrant County,102.16666666666669,-0.025408403158719617,-0.06005875985773934,0.005527588589477883,0.02094172311115483
71974,85959,76013,2017,33169,33.8,49294,28196,5959,17.96557026,76013.0,Arlington,TX,Tarrant County,102.58333333333331,0.030747777584103186,-0.047383907734974806,-0.026095292196265052,0.02489883708213325
71980,85960,76014,2017,35235,30.7,50916,19268,6592,18.70867036,76014.0,Arlington,TX,Tarrant County,89.91666666666669,-0.0051479253240711564,0.07724438902743147,0.02367035129347772,0.01413387607417449
71986,85961,76015,2017,16464,36.4,53125,26974,2446,14.85665695,76015.0,Arlington,TX,Tarrant County,99.08333333333331,-0.03141512848353234,-0.0789926014498169,0.04685978578383643,0.012479169088865705
71992,85962,76016,2017,30808,44.0,84493,40990,1717,5.573227733,76016.0,Arlington,TX,Tarrant County,103.08333333333331,-0.001760472220783904,0.01576845272057681,-0.009217178164734774,0.08890606880556629
71998,85963,76017,2017,47010,36.1,69155,31572,5056,10.75515848,76017.0,Arlington,TX,Tarrant County,103.75,0.020273052678260406,-0.03269272563569192,0.0028886891770445455,-0.0072329258145042985
72004,85964,76018,2017,31416,32.6,64406,23603,2851,9.074993634,76018.0,Arlington,TX,Tarrant County,97.16666666666669,-0.033298871370724514,-0.00017824517623987735,0.01885278780585642,0.0005686789151355676
72010,85965,76020,2017,27714,43.2,60770,32273,2927,10.56144909,76020.0,Azle,TX,Tarrant County,104.66666666666669,0.06856524873828396,0.03484920045880835,0.019070904645476672,0.004350607805502227
72016,85966,76021,2017,35903,39.9,68912,37180,2098,5.843522825,76021.0,Bedford,TX,Tarrant County,123.66666666666669,0.013894144996486002,-0.017569585155166934,-0.015088604846807185,-0.00991926817843658
72022,85967,76022,2017,13059,41.4,53650,29448,964,7.381882227,76022.0,Bedford,TX,Tarrant County,111.16666666666669,0.0023182081614563366,-0.04581476820516306,0.035538604120624484,0.02065333379229628
72028,85968,76023,2017,5930,42.5,54181,26021,730,12.31028668,76023.0,Boyd,TX,Wise County,105.33333333333331,-0.00976013234077755,0.06377380554627465,-0.030544540850378832,0.010326813266917645
72034,85969,76028,2017,67388,36.9,75420,32846,4393,6.518964801,76028.0,Burleson,TX,Johnson County,102.08333333333331,-0.024391824041981147,0.0021249750979481785,0.011530051023789012,0.03498198493285298
72040,85970,76031,2017,18050,35.5,53664,23622,3487,19.31855956,76031.0,Cleburne,TX,Johnson County,83.16666666666667,-0.00959749289981393,0.00934440818748139,0.017095273083516993,0.06891735696397605
72046,85971,76033,2017,25190,36.7,53671,26027,3046,12.09210004,76033.0,Cleburne,TX,Johnson County,84.83333333333333,-0.028155461657532577,0.05006457167455869,0.03369819210429226,0.024786833234186068
72052,85972,76034,2017,25557,47.8,164682,74123,567,2.218570255,76034.0,Colleyville,TX,Tarrant County,149.91666666666666,0.013829526975492445,0.01427963094393192,0.018472906403940836,0.0
72058,85973,76036,2017,25736,37.2,67199,29036,2455,9.539166926,76036.0,Crowley,TX,Tarrant County,94.33333333333331,0.031181329089944754,0.0031597898372339728,-0.0030033329670732245,0.05007163586936558
72064,85974,76039,2017,33750,36.4,64385,34632,3082,9.131851852,76039.0,Euless,TX,Tarrant County,122.91666666666669,-0.029924740174411713,0.022751062126716404,0.01261250413894821,-0.02181926278240187
72070,85975,76040,2017,32301,34.7,55037,26131,4205,13.01817281,76040.0,Euless,TX,Tarrant County,112.41666666666669,-0.06002892960462869,0.03586389672565615,0.004993191103041417,0.03445019298677843
72076,85976,76043,2017,7509,40.0,52288,26505,1728,23.01238514,76043.0,Glen Rose,TX,Somervell County,76.91666666666667,0.0796372954859057,-0.056892459375570525,0.023347659426181888,0.0060915626182369564
72082,85977,76044,2017,3799,44.9,66341,28728,417,10.97657278,76044.0,Godley,TX,Johnson County,106.16666666666669,0.045781929686942835,0.03136720081827482,0.020033057851239766,-0.18777547316567278
72088,85978,76048,2017,23702,43.2,48607,27531,3833,16.17163109,76048.0,Granbury,TX,Hood County,104.16666666666669,-0.01838178741732044,-0.0017237326647340234,0.02958951416686295,0.011472785485592274
72094,85979,76049,2017,27889,49.8,66851,35825,2401,8.609129047,76049.0,Granbury,TX,Hood County,109.5,-0.032491997393841565,-0.027610235989927956,0.010388124416608857,0.03591012039575636
72100,85980,76050,2017,5747,43.0,64391,26727,512,8.908995998,76050.0,Grandview,TX,Johnson County,98.08333333333331,0.01536441234405772,-0.08118856699430932,0.070661927719323,-0.1774527526705012
72106,85981,76051,2017,51685,38.3,83634,43011,4187,8.100996421,76051.0,Grapevine,TX,Tarrant County,150.08333333333334,0.0354761841013147,0.049154470703832054,0.018410351201478825,0.015778519916751277
72112,85982,76052,2017,20779,32.7,105586,40717,936,4.504547861,76052.0,Fort Worth,TX,Tarrant County,113.83333333333331,0.024354903351111457,0.02076624431937879,0.03543945514048996,-0.0387824254676955
72118,85983,76053,2017,30567,34.8,53907,26384,3962,12.96169071,76053.0,Hurst,TX,Tarrant County,108.25,-0.019545395052571912,0.03417434254438656,0.05111656124951591,0.05170084735355518
72124,85984,76054,2017,11948,44.1,91953,40066,436,3.649146301,76054.0,Hurst,TX,Tarrant County,119.5,-0.06325700546055146,0.017152041452765943,-0.05806466828612533,0.009589624176869815
72130,85985,76058,2017,18068,35.3,58792,23334,1939,10.73168032,76058.0,Joshua,TX,Johnson County,99.25,0.08817549997636043,-0.0006517205422315042,-0.01204295465414551,0.04136595669776444
72136,85986,76059,2017,5211,28.8,40971,18175,785,15.06428709,76059.0,Keene,TX,Johnson County,77.41666666666667,0.03239456159822418,0.005442451118726099,0.14942528735632177,0.018023255813953476
72142,85987,76060,2017,7638,39.3,74384,31964,351,4.595443833,76060.0,Kennedale,TX,Tarrant County,106.91666666666669,0.09816924759250778,0.007259411537967386,0.017029147267045186,0.022419415527404896
72148,85988,76063,2017,69146,36.3,93201,37655,3412,4.934486449,76063.0,Mansfield,TX,Tarrant County,108.08333333333331,0.030920345238441227,-0.0012403100775193465,0.02370805227061057,0.00248132116566957
72154,85989,76064,2017,1790,34.3,64712,26966,70,3.910614525,76064.0,Maypearl,TX,Ellis County,101.58333333333331,0.14363740115757717,0.08193741535390986,0.030898968936324378,-0.05764499121265376
72160,85990,76065,2017,34291,37.5,87365,34535,1822,5.313347526,76065.0,Midlothian,TX,Ellis County,114.5,-0.006750546699204496,0.004562858966177474,0.028046882444493937,0.029877031452758995
72166,85991,76067,2017,20561,36.7,42982,21041,4094,19.9114829,76067.0,Mineral Wells,TX,Palo Pinto County,42.333333333333336,0.058701190661883285,-0.03668598369511833,-0.003874585776191708,0.06254158349966743
72172,85992,76071,2017,4069,37.6,59635,25435,493,12.11599902,76071.0,Newark,TX,Wise County,132.5,0.16372871227965335,-0.01547771868696135,-0.03464590396006406,-0.0353490525990815
72178,85993,76073,2017,6155,34.2,58225,27540,419,6.807473599,76073.0,Paradise,TX,Wise County,120.16666666666669,-0.04084105488239487,0.02879542245671396,-0.033840153129401584,-0.002691387559808578
72184,85994,76078,2017,10366,33.9,64994,26303,1203,11.60524793,76078.0,New Fairview,TX,Wise County,119.83333333333331,0.04480869639647356,0.029287674599598468,-0.03315027061445397,0.046346984976332495
72190,85995,76084,2017,8456,35.0,57455,21670,610,7.213812677000001,76084.0,Venus,TX,Johnson County,94.0,0.05403690888119961,0.0035016687640203603,0.01641131890300418,0.12026606587276034
72196,85996,76087,2017,26889,42.6,85501,38090,2043,7.597902488,76087.0,Weatherford,TX,Parker County,119.41666666666669,0.002370648069024428,-0.011550202128537301,0.014606460228695495,-0.013025117911593775
72202,85997,76092,2017,30138,42.1,207127,79825,595,1.974251775,76092.0,Southlake,TX,Tarrant County,168.5,0.028006017822011398,0.04384779916694814,0.05947694796441083,0.029074206026058702
72208,85998,76093,2017,1680,37.9,52321,23579,169,10.05952381,76093.0,Rio Vista,TX,Johnson County,92.0,-0.0410314628608498,-0.022027735498055145,-0.023388526220223915,-0.09030544488711822
72214,85999,76103,2017,13689,38.9,37313,19335,3204,23.40565417,76103.0,Fort Worth,TX,Tarrant County,75.83333333333333,0.011989444699403329,0.01394478771044727,0.0029630457874434413,0.04609810479375698
72220,86000,76104,2017,18199,30.9,26140,14565,7062,38.80432991,76104.0,Fort Worth,TX,Tarrant County,65.83333333333333,0.043447955390334636,0.02026274771765757,-0.01360395751491339,0.018437937901025103
72226,86001,76105,2017,21661,28.9,28843,12437,7295,33.67803887,76105.0,Fort Worth,TX,Tarrant County,64.75,0.03061642432930567,0.053651266766020944,0.022630834512022524,0.019640387275241977
72232,86002,76106,2017,39218,28.1,37550,13671,9431,24.04763119,76106.0,Fort Worth,TX,Tarrant County,84.75,0.06048533140166601,0.010075136612021751,0.033558748943364414,0.023309070090782757
72238,86003,76107,2017,30110,35.1,62137,49666,5425,18.01727001,76107.0,Fort Worth,TX,Tarrant County,178.75,0.044193018083357405,0.024263752546767936,-0.002079566003616584,0.07060342484370752
72244,86004,76108,2017,41418,35.3,63333,29199,4061,9.804915737,76108.0,Fort Worth,TX,Tarrant County,94.75,-0.01747506019951839,0.010363419928576478,0.004366206944348194,0.01493927684239571
72250,86005,76109,2017,22448,33.9,70618,54663,3820,17.0171062,76109.0,Fort Worth,TX,Tarrant County,179.41666666666663,-0.01133455210237655,0.01736111111111116,0.07920512147343328,0.01910589644267291
72256,86006,76110,2017,31118,30.7,46185,23502,7124,22.89350215,76110.0,Fort Worth,TX,Tarrant County,95.0,0.08120133481646263,0.01856750930825002,0.0038478187677359887,0.07158257869771445
72262,86007,76111,2017,22456,29.7,42938,16866,5301,23.60616316,76111.0,Fort Worth,TX,Tarrant County,88.83333333333331,-0.015017370839403799,-0.05609284332688591,-0.0036162005785921325,0.04736269053955966
72268,86008,76112,2017,41448,34.7,40756,23283,10164,24.52229299,76112.0,Fort Worth,TX,Tarrant County,82.5,-0.02038433908045978,-0.029791914932624453,0.020644368858654616,0.03985188613746815
72274,86009,76114,2017,25647,33.6,46096,20478,4745,18.50118922,76114.0,Fort Worth,TX,Tarrant County,88.83333333333331,-0.003428767358134799,0.02769654223292628,0.012944983818770295,0.06114354963093538
72280,86010,76115,2017,20485,28.5,37069,13947,5136,25.07200391,76115.0,Fort Worth,TX,Tarrant County,78.83333333333333,0.032345283396755464,0.10369579978659416,0.07962735102830032,0.07123086942364054
72286,86011,76116,2017,49789,34.4,49276,30957,9560,19.20102834,76116.0,Fort Worth,TX,Tarrant County,103.58333333333331,0.062073460624185284,0.02371755532291253,0.016996967346075254,0.013210818307905603
72292,86012,76117,2017,31298,33.5,44040,19058,5253,16.78382005,76117.0,Haltom City,TX,Tarrant County,89.75,0.00789324247586598,0.004676319792664474,0.03914311350381339,0.03567188343227201
72298,86013,76118,2017,16318,33.8,64732,28409,1225,7.507047432,76118.0,Richland Hills,TX,Tarrant County,104.83333333333331,0.009869748669968814,-0.059584362737974184,0.0094266728480914,0.03819657072872018
72304,86014,76119,2017,48380,30.9,34333,14383,15001,31.0066143,76119.0,Fort Worth,TX,Tarrant County,72.33333333333333,0.008834200978072193,0.014308053166536272,0.055345718029754076,0.0007304068366080774
72310,86015,76120,2017,19041,30.9,46404,22852,4540,23.84328554,76120.0,Fort Worth,TX,Tarrant County,99.58333333333331,-0.11100470500062454,-0.0358765397405274,0.00014573718727217688,0.03390324460850991
72316,86016,76123,2017,32131,34.1,84754,30426,2588,8.054526781,76123.0,Fort Worth,TX,Tarrant County,83.83333333333333,-0.027369251739723044,0.02725428729485535,0.005995548215696145,0.046143963455979486
72322,86017,76126,2017,21355,40.6,82063,43828,878,4.111449309,76126.0,Benbrook,TX,Tarrant County,107.0,-0.01441206244339066,0.05759926480525457,0.002019014516458695,0.04715994592802297
72328,86018,76131,2017,37868,31.8,79033,27316,2211,5.838702863,76131.0,Fort Worth,TX,Tarrant County,97.08333333333331,0.017895010975110592,-0.006323099415204703,-0.06720123588479787,0.039274447949526836
72334,86019,76132,2017,26405,35.1,52854,40802,3089,11.69854194,76132.0,Fort Worth,TX,Tarrant County,118.08333333333331,0.00016834207108851196,-0.00952174853927723,0.015900759837836453,-0.041602943987765206
72340,86020,76133,2017,51022,35.3,52583,24247,9548,18.71349614,76133.0,Fort Worth,TX,Tarrant County,87.58333333333331,-0.047783819410117,-0.0010382419103651674,-0.00913736358912176,0.03199160875835849
72346,86021,76134,2017,26581,31.7,46250,19094,5612,21.11282495,76134.0,Fort Worth,TX,Tarrant County,83.25,-0.021040747203120214,-0.049643531138603536,-0.014065861327155371,-0.00766476446234754
