Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
Zip,53172,WI,Milwaukee County,South Milwaukee,3.344292292
Zip,53177,WI,Racine County,Sturtevant,4.475567951
Zip,53178,WI,Jefferson County,Sullivan,2.894758582
Zip,53179,WI,Kenosha County,Salem,6.157257265
Zip,53181,WI,Kenosha County,Twin Lakes,3.476854662
Zip,53182,WI,Racine County,Union Grove,1.921422777
Zip,53183,WI,Waukesha County,Wales,3.300838472
Zip,53184,WI,Walworth County,Walworth,2.211668091
Zip,53185,WI,Racine County,Waterford,2.296299422
Zip,53186,WI,Waukesha County,Waukesha,2.515367844
Zip,53188,WI,Waukesha County,Waukesha,2.839136813
Zip,53189,WI,Waukesha County,Waukesha,3.855789071
Zip,53190,WI,Walworth County,Whitewater,2.408646144
Zip,53191,WI,Walworth County,Williams Bay,0.302738972
Zip,53202,WI,Milwaukee County,Milwaukee,2.339211352
Zip,53207,WI,Milwaukee County,Milwaukee,2.408930058
Zip,53208,WI,Milwaukee County,Milwaukee,3.758508268
Zip,53209,WI,Milwaukee County,Milwaukee,6.102894276
Zip,53210,WI,Milwaukee County,Milwaukee,4.167148743
Zip,53211,WI,Milwaukee County,Shorewood,1.890060733
Zip,53213,WI,Milwaukee County,Wauwatosa,1.88237387
Zip,53214,WI,Milwaukee County,West Allis,1.863733961
Zip,53215,WI,Milwaukee County,Milwaukee,3.230365767
Zip,53216,WI,Milwaukee County,Milwaukee,3.071978269
Zip,53217,WI,Milwaukee County,Whitefish Bay,-0.062515367
Zip,53218,WI,Milwaukee County,Milwaukee,4.067944159
Zip,53219,WI,Milwaukee County,Milwaukee,4.028129385
Zip,53220,WI,Milwaukee County,Greenfield,2.042725956
Zip,53221,WI,Milwaukee County,Milwaukee,3.067259453
Zip,53222,WI,Milwaukee County,Milwaukee,3.729477779
Zip,53223,WI,Milwaukee County,Milwaukee,1.390497205
Zip,53224,WI,Milwaukee County,Milwaukee,4.018071012
Zip,53225,WI,Milwaukee County,Milwaukee,4.253279074
Zip,53226,WI,Milwaukee County,Wauwatosa,3.012182394
Zip,53227,WI,Milwaukee County,West Allis,4.779375094
Zip,53228,WI,Milwaukee County,Greenfield,2.651321104
Zip,53235,WI,Milwaukee County,Saint Francis,2.835324673
Zip,53402,WI,Racine County,Caledonia,3.097991108
Zip,53403,WI,Racine County,Racine,3.69252376
Zip,53405,WI,Racine County,Racine,5.71897219
Zip,53406,WI,Racine County,Mount Pleasant,3.823318468
Zip,53502,WI,Green County,Albany,1.565359174
Zip,53503,WI,Iowa County,Arena,0.992441836
Zip,53507,WI,Iowa County,Barneveld,3.961898666
Zip,53508,WI,Dane County,Belleville,4.065080282
Zip,53515,WI,Dane County,Black Earth,2.328152024
Zip,53517,WI,Dane County,Blue Mounds,4.075797828
Zip,53520,WI,Green County,Brodhead,1.283378132
Zip,53521,WI,Dane County,Brooklyn,2.100954342
Zip,53523,WI,Jefferson County,Lake Ripley,1.587573006
Zip,53527,WI,Dane County,Cottage Grove,1.720173045
Zip,53528,WI,Dane County,Cross Plains,4.627267303
Zip,53529,WI,Dane County,Dane,3.073653394
Zip,53531,WI,Dane County,Deerfield,2.446965673
Zip,53532,WI,Dane County,De Forest,2.825384402
Zip,53533,WI,Iowa County,Dodgeville,3.350595356
Zip,53538,WI,Jefferson County,Fort Atkinson,2.624275617
Zip,53549,WI,Jefferson County,Jefferson,2.511663102
Zip,53550,WI,Green County,Juda,2.129675504
Zip,53551,WI,Jefferson County,Lake Mills,2.692113099
Zip,53555,WI,Columbia County,Lodi,1.484045243
Zip,53558,WI,Dane County,Mc Farland,2.804985772
Zip,53559,WI,Dane County,Marshall,2.298103152
Zip,53560,WI,Dane County,Mazomanie,3.321583599
Zip,53561,WI,Sauk County,Merrimac,0.035446608
Zip,53562,WI,Dane County,Middleton,3.313132984
Zip,53565,WI,Iowa County,Mineral Point,1.906579358
Zip,53566,WI,Green County,Monroe,2.119556286
Zip,53570,WI,Green County,Monticello,1.858253015
Zip,53572,WI,Dane County,Mount Horeb,2.358050913
Zip,53574,WI,Green County,New Glarus,5.106337352
Zip,53575,WI,Dane County,Oregon,3.584985419
Zip,53577,WI,Sauk County,Plain,1.856656333
Zip,53578,WI,Sauk County,Prairie du Sac,2.548048451
Zip,53579,WI,Dodge County,Reeseville,-1.638452179
Zip,53582,WI,Iowa County,Ridgeway,3.182518096
Zip,53583,WI,Sauk County,Sauk City,3.854331703
Zip,53588,WI,Sauk County,Spring Green,2.1569116
Zip,53589,WI,Dane County,Stoughton,3.330558715
Zip,53590,WI,Dane County,Sun Prairie,3.612365951
Zip,53593,WI,Dane County,Verona,2.237823187
Zip,53594,WI,Jefferson County,Waterloo,2.467192846
Zip,53597,WI,Dane County,Waunakee,1.570587815
Zip,53704,WI,Dane County,Madison,3.672333794
Zip,53705,WI,Dane County,Madison,3.471220223
Zip,53711,WI,Dane County,Madison,4.171685206
Zip,53713,WI,Dane County,Madison,3.48944869
Zip,53714,WI,Dane County,Madison,2.352786767
Zip,53715,WI,Dane County,Madison,4.652067721
Zip,53716,WI,Dane County,Madison,2.886246419
Zip,53717,WI,Dane County,Madison,4.001434472
Zip,53718,WI,Dane County,Madison,2.784596859
Zip,53719,WI,Dane County,Madison,3.320817775
Zip,53726,WI,Dane County,Madison,1.374709423
Zip,53807,WI,Grant County,Cuba City,2.239505366
Zip,53811,WI,Grant County,Hazel Green,2.90192516
Zip,53813,WI,Grant County,Lancaster,3.419411619
Zip,53818,WI,Grant County,Platteville,1.269478171
Zip,53901,WI,Columbia County,Portage,1.228955388
Zip,53911,WI,Columbia County,Arlington,2.199285977
Zip,53913,WI,Sauk County,Baraboo,1.480495483
Zip,53916,WI,Dodge County,Beaver Dam,1.617187839
Zip,53919,WI,Fond du Lac County,Brandon,4.937787279
Zip,53923,WI,Columbia County,Cambria,1.033703884
Zip,53925,WI,Columbia County,Columbus,1.734598414
Zip,53932,WI,Columbia County,Fall River,1.676110047
Zip,53944,WI,Juneau County,Lyndon Station,1.372376408
Zip,53946,WI,Green Lake County,Markesan,0.981176385
Zip,53951,WI,Sauk County,North Freedom,1.985838373
Zip,53954,WI,Columbia County,Pardeeville,1.172847132
Zip,53955,WI,Columbia County,Poynette,1.715482126
Zip,53956,WI,Dodge County,Randolph,0.302227213
Zip,53959,WI,Sauk County,Reedsburg,2.139494686
Zip,53960,WI,Columbia County,Rio,1.422395686
Zip,53963,WI,Fond du Lac County,Waupun,5.406062978
Zip,54001,WI,Polk County,Amery,0.276434262
Zip,54002,WI,Saint Croix County,Baldwin,4.695380524
Zip,54007,WI,Saint Croix County,Deer Park,2.814306968
Zip,54009,WI,Polk County,Dresser,0.578505467
Zip,54011,WI,Pierce County,Ellsworth,2.077396745
Zip,54013,WI,Saint Croix County,Glenwood City,3.645320625
Zip,54014,WI,Pierce County,Hager City,-0.289563394
Zip,54015,WI,Saint Croix County,Hammond,1.555300507
Zip,54016,WI,Saint Croix County,Hudson,2.157030834
Zip,54017,WI,Saint Croix County,New Richmond,0.464308135
Zip,54020,WI,Polk County,Osceola,0.96751814
Zip,54021,WI,Pierce County,Prescott,0.943631531
Zip,54023,WI,Saint Croix County,Roberts,4.332117248
Zip,54024,WI,Polk County,Saint Croix Falls,-0.034144645
Zip,54025,WI,Saint Croix County,Somerset,-0.595445774
Zip,54026,WI,Polk County,Star Prairie,-0.247781207
Zip,54028,WI,Saint Croix County,Woodville,2.941800683
Zip,54082,WI,Saint Croix County,Houlton,2.48784832
Zip,54101,WI,Oconto County,Abrams,2.061339487
Zip,54104,WI,Marinette County,Athelstane,3.817835857
Zip,54106,WI,Outagamie County,Black Creek,2.941655651
Zip,54107,WI,Shawano County,Bonduel,6.292267616
Zip,54110,WI,Calumet County,Brillion,1.129868236
Zip,54111,WI,Shawano County,Cecil,5.520481139
Zip,54113,WI,Outagamie County,Combined Locks,3.300282925
Zip,54115,WI,Brown County,De Pere,3.139668085
Zip,54126,WI,Brown County,Morrison,2.046262252
Zip,54129,WI,Calumet County,Hilbert,1.079853385
Zip,54130,WI,Outagamie County,Kaukauna,2.615839726
Zip,54136,WI,Outagamie County,Kimberly,2.08028819
Zip,54140,WI,Outagamie County,Little Chute,7.799546799
Zip,54141,WI,Oconto County,Little Suamico,4.248836298
Zip,54143,WI,Marinette County,Marinette,5.06789257
Zip,54153,WI,Oconto County,Oconto,2.212382785
Zip,54154,WI,Oconto County,Oconto Falls,2.08708298
Zip,54155,WI,Brown County,Hobart,3.73045642
Zip,54157,WI,Marinette County,Peshtigo,5.216736032
Zip,54159,WI,Marinette County,Porterfield,4.819174898
Zip,54162,WI,Brown County,Pulaski,3.527534085
Zip,54165,WI,Outagamie County,Seymour,2.022586627
Zip,54166,WI,Shawano County,Shawano,2.832855281
Zip,54170,WI,Outagamie County,Bovina,2.015104921
Zip,54171,WI,Oconto County,Sobieski,6.005013457
Zip,54173,WI,Brown County,Suamico,6.299944489
Zip,54180,WI,Brown County,Wrightstown,2.896951493
Zip,54201,WI,Kewaunee County,Algoma,2.414001797
Zip,54205,WI,Kewaunee County,Casco,6.215749737
Zip,54208,WI,Brown County,Denmark,5.354596099
Zip,54216,WI,Kewaunee County,Kewaunee,3.939535207
Zip,54217,WI,Kewaunee County,Luxemburg,3.722152129
Zip,54220,WI,Manitowoc County,Manitowoc,2.567974683
Zip,54229,WI,Brown County,Green Bay,4.184678026
Zip,54230,WI,Manitowoc County,Reedsville,0.922713909
Zip,54241,WI,Manitowoc County,Two Rivers,-0.007266329
Zip,54301,WI,Brown County,Allouez,3.28832287
Zip,54302,WI,Brown County,Green Bay,4.196377649
Zip,54303,WI,Brown County,Green Bay,4.067064816
Zip,54304,WI,Brown County,Green Bay,3.467256409
Zip,54311,WI,Brown County,Green Bay,3.605980804
Zip,54313,WI,Brown County,Howard,4.96732871
Zip,54401,WI,Marathon County,Wausau,3.39467879
Zip,54403,WI,Marathon County,Wausau,1.992112621
Zip,54406,WI,Portage County,Amherst,3.153236166
Zip,54407,WI,Portage County,Amherst Junction,2.007882574
Zip,54411,WI,Marathon County,Athens,1.16605936
Zip,54414,WI,Shawano County,Birnamwood,1.017181783
Zip,54423,WI,Portage County,Custer,3.86490942
Zip,54435,WI,Lincoln County,Gleason,1.462833025
Zip,54440,WI,Marathon County,Hatley,0.095556954
Zip,54443,WI,Portage County,Junction City,1.088050235
Zip,54448,WI,Marathon County,Marathon,3.25155313
Zip,54449,WI,Wood County,Marshfield,3.707866863
Zip,54452,WI,Lincoln County,Merrill,2.475155522
Zip,54455,WI,Marathon County,Kronenwetter,3.212638591
Zip,54467,WI,Portage County,Plover,3.075182137
Zip,54469,WI,Wood County,Port Edwards,0.473311146
Zip,54471,WI,Marathon County,Ringle,1.686761632
Zip,54473,WI,Portage County,Rosholt,0.206612104
Zip,54474,WI,Marathon County,Rothschild,3.643812554
Zip,54475,WI,Wood County,Rudolph,0.534550053
Zip,54476,WI,Marathon County,Weston,2.850229189
Zip,54481,WI,Portage County,Stevens Point,2.733358394
Zip,54482,WI,Portage County,Stevens Point,3.022520312
Zip,54486,WI,Shawano County,Tigerton,3.329110001
Zip,54487,WI,Lincoln County,Tomahawk,4.301117704
Zip,54494,WI,Wood County,Wisconsin Rapids,2.661760796
Zip,54495,WI,Wood County,Wisconsin Rapids,2.221176187
Zip,54499,WI,Shawano County,Wittenberg,0.626072775
Zip,54501,WI,Oneida County,Rhinelander,1.710103433
Zip,54521,WI,Vilas County,Eagle River,1.066021931
Zip,54529,WI,Oneida County,Harshaw,2.507343006
Zip,54539,WI,Oneida County,Lake Tomahawk,4.436254996
Zip,54548,WI,Oneida County,Minocqua,2.365179837
Zip,54554,WI,Vilas County,Phelps,-1.061715077
Zip,54558,WI,Vilas County,Saint Germain,0.782687397
Zip,54562,WI,Oneida County,Three Lakes,4.180322239
Zip,54568,WI,Vilas County,Woodruff,1.09950841
Zip,54601,WI,La Crosse County,La Crosse,3.153043128
Zip,54612,WI,Trempealeau County,Arcadia,3.823772028
Zip,54614,WI,La Crosse County,Bangor,0.402638566
Zip,54616,WI,Trempealeau County,Blair,2.385016591
Zip,54618,WI,Juneau County,Camp Douglas,0.71680757
Zip,54623,WI,Vernon County,Coon Valley,1.125356558
Zip,54624,WI,Vernon County,De Soto,3.993765241
Zip,54630,WI,Trempealeau County,Galesville,1.91602239
Zip,54636,WI,La Crosse County,Holmen,2.951744174
Zip,54650,WI,La Crosse County,Onalaska,4.08258748
Zip,54658,WI,Vernon County,Stoddard,2.978596572
Zip,54661,WI,Trempealeau County,Trempealeau,3.338803425
Zip,54665,WI,Vernon County,Viroqua,3.033382261
Zip,54669,WI,La Crosse County,West Salem,2.352847542
Zip,54701,WI,Eau Claire County,Eau Claire,2.850538094
Zip,54703,WI,Eau Claire County,Eau Claire,1.817083364
Zip,54725,WI,Dunn County,Boyceville,3.154716567
Zip,54727,WI,Chippewa County,Cadott,2.013328607
Zip,54729,WI,Chippewa County,Chippewa Falls,3.589995459
Zip,54732,WI,Chippewa County,Cornell,1.112896829
Zip,54739,WI,Dunn County,Elk Mound,4.989799933
Zip,54745,WI,Chippewa County,Holcombe,1.795137539
Zip,54747,WI,Trempealeau County,Independence,1.959171412
Zip,54751,WI,Dunn County,Menomonie,3.016483941
Zip,54758,WI,Trempealeau County,Osseo,4.515646714
Zip,54770,WI,Trempealeau County,Strum,2.564396135
Zip,54773,WI,Trempealeau County,Whitehall,4.261407968
Zip,54810,WI,Polk County,Balsam Lake,0.526539104
Zip,54812,WI,Barron County,Barron,3.937759444
Zip,54817,WI,Barron County,Birchwood,0.939479432
Zip,54822,WI,Barron County,Cameron,3.957499432
Zip,54829,WI,Barron County,Cumberland,1.130506857
Zip,54830,WI,Burnett County,Danbury,2.768284939
Zip,54836,WI,Douglas County,Foxboro,2.569116591
Zip,54837,WI,Polk County,Frederic,0.486636538
Zip,54840,WI,Burnett County,Grantsburg,2.328602735
Zip,54843,WI,Sawyer County,Hayward,3.219074514
Zip,54853,WI,Polk County,Luck,0.519575016
Zip,54864,WI,Douglas County,Poplar,1.611010417
Zip,54868,WI,Barron County,Rice Lake,2.50871593
Zip,54872,WI,Burnett County,Siren,1.187718127
Zip,54873,WI,Douglas County,Solon Springs,1.237661821
Zip,54874,WI,Douglas County,Poplar,1.326486328
Zip,54880,WI,Douglas County,Superior,2.027698888
Zip,54889,WI,Barron County,Turtle Lake,0.90787379
Zip,54893,WI,Burnett County,Webster,3.32076931
Zip,54896,WI,Sawyer County,Winter,0.266939308
Zip,54901,WI,Winnebago County,Oshkosh,2.920360367
Zip,54902,WI,Winnebago County,Oshkosh,0.859006765
Zip,54904,WI,Winnebago County,Oshkosh,2.794688374
Zip,54911,WI,Outagamie County,Appleton,2.475340952
Zip,54913,WI,Outagamie County,Appleton,2.562331715
Zip,54914,WI,Outagamie County,Appleton,2.948672208
Zip,54915,WI,Outagamie County,Appleton,2.286534342
Zip,54923,WI,Green Lake County,Berlin,1.400016183
Zip,54929,WI,Waupaca County,Clintonville,4.131210849
Zip,54935,WI,Fond du Lac County,Fond du Lac,1.539673805
Zip,54937,WI,Fond du Lac County,North Fond du Lac,4.666595378
Zip,54940,WI,Winnebago County,Wolf River,0.908097576
Zip,54941,WI,Green Lake County,Green Lake,0.456899786
Zip,54942,WI,Outagamie County,Greenville,2.293185289
Zip,54944,WI,Outagamie County,Hortonville,2.623002082
Zip,54945,WI,Waupaca County,Iola,4.029497183
Zip,54947,WI,Winnebago County,Larsen,3.164608251
Zip,54949,WI,Waupaca County,Manawa,2.172339215
Zip,54950,WI,Waupaca County,Marion,2.70982223
Zip,54952,WI,Winnebago County,Menasha,3.518322786
Zip,54956,WI,Winnebago County,Neenah,3.150083444
Zip,54961,WI,Waupaca County,New London,3.367917709
Zip,54963,WI,Winnebago County,Omro,-1.521652148
Zip,54965,WI,Waushara County,Pine River,2.171925058
Zip,54971,WI,Fond du Lac County,Ripon,0.972950211
Zip,54974,WI,Fond du Lac County,Rosendale,3.904748271
Zip,54981,WI,Waupaca County,Waupaca,3.919401064
Zip,54982,WI,Waushara County,Wautoma,1.121970013
Zip,54983,WI,Waupaca County,Weyauwega,4.800790552
Zip,54984,WI,Waushara County,Wild Rose,1.838304749
Zip,54986,WI,Winnebago County,Winneconne,1.608312439
Zip,55001,MN,Washington County,Afton,2.62410098
Zip,55003,MN,Washington County,Bayport,3.091244607
Zip,55005,MN,Anoka County,East Bethel,3.537123443
Zip,55006,MN,Isanti County,Braham,2.39653709
Zip,55007,MN,Pine County,Brook Park,-0.305018486
Zip,55008,MN,Isanti County,Cambridge,2.746396974
Zip,55009,MN,Goodhue County,Cannon Falls,5.443528699
Zip,55011,MN,Anoka County,East Bethel,3.443147121
Zip,55012,MN,Chisago County,Center City,4.835843838
Zip,55013,MN,Chisago County,Chisago City,4.313090637
Zip,55014,MN,Anoka County,Lino Lakes,2.539690791
Zip,55016,MN,Washington County,Cottage Grove,3.05581373
Zip,55019,MN,Rice County,Dundas,3.977803417
Zip,55020,MN,Scott County,Elko New Market,2.308039106
Zip,55021,MN,Rice County,Faribault,2.397360928
Zip,55024,MN,Dakota County,Farmington,3.099592022
Zip,55025,MN,Washington County,Forest Lake,3.117170423
Zip,55027,MN,Goodhue County,Goodhue,3.521466786
Zip,55031,MN,Dakota County,Hampton,4.584313561
Zip,55032,MN,Chisago County,Harris,6.296259655
Zip,55033,MN,Dakota County,Hastings,3.42569529
Zip,55037,MN,Pine County,Hinckley,4.871111744
Zip,55038,MN,Washington County,Hugo,3.167513315
Zip,55040,MN,Isanti County,Isanti,3.181965317
Zip,55041,MN,Wabasha County,Lake City,3.602472292
Zip,55042,MN,Washington County,Lake Elmo,0.293114529
Zip,55043,MN,Washington County,Lakeland,5.468564149
Zip,55044,MN,Dakota County,Lakeville,2.536361234
Zip,55045,MN,Chisago County,Lindstrom,4.653511251
Zip,55046,MN,Rice County,Lonsdale,4.271983488
Zip,55047,MN,Washington County,Marine on Saint Croix,1.005910241
Zip,55049,MN,Steele County,Medford,4.903286944
Zip,55051,MN,Kanabec County,Mora,-0.214843413
Zip,55052,MN,Rice County,Morristown,-2.662893195
Zip,55054,MN,Scott County,Elko New Market,2.678488349
Zip,55055,MN,Washington County,Newport,5.626277583
Zip,55056,MN,Chisago County,North Branch,4.63457608
Zip,55057,MN,Rice County,Northfield,4.014748213
Zip,55060,MN,Steele County,Owatonna,3.966895816
Zip,55063,MN,Pine County,Pine City,3.259287237
Zip,55065,MN,Dakota County,Randolph,5.279156299
Zip,55066,MN,Goodhue County,Red Wing,4.054886977
Zip,55068,MN,Dakota County,Rosemount,4.279932397
Zip,55070,MN,Anoka County,Saint Francis,3.413186917
Zip,55071,MN,Washington County,Saint Paul Park,3.319915885
Zip,55072,MN,Pine County,Sandstone,-0.289505471
Zip,55073,MN,Washington County,Scandia,1.936463269
Zip,55074,MN,Chisago County,Shafer,4.41927566
Zip,55075,MN,Dakota County,South Saint Paul,3.745682867
Zip,55076,MN,Dakota County,Inver Grove Heights,3.007384695
Zip,55077,MN,Dakota County,Inver Grove Heights,4.311290694
Zip,55079,MN,Chisago County,Stacy,4.300007728
Zip,55082,MN,Washington County,Stillwater,1.723556809
Zip,55084,MN,Chisago County,Taylors Falls,6.605486797
Zip,55088,MN,Rice County,Webster,3.238237243
Zip,55089,MN,Goodhue County,Welch,4.515837846
Zip,55092,MN,Chisago County,Wyoming,2.572995852
Zip,55102,MN,Ramsey County,Saint Paul,2.883665313
Zip,55103,MN,Ramsey County,Saint Paul,3.172171874
Zip,55104,MN,Ramsey County,Saint Paul,1.228620702
Zip,55105,MN,Ramsey County,Saint Paul,0.472336868
Zip,55106,MN,Ramsey County,Saint Paul,2.56613559
Zip,55107,MN,Ramsey County,Saint Paul,2.953760633
Zip,55108,MN,Ramsey County,Saint Paul,1.366671558
Zip,55109,MN,Ramsey County,Maplewood,2.147172191
Zip,55110,MN,Ramsey County,White Bear Lake,2.414799966
Zip,55112,MN,Ramsey County,New Brighton,3.14958746
Zip,55113,MN,Ramsey County,Roseville,0.762585058
Zip,55114,MN,Ramsey County,Saint Paul,2.577026285
Zip,55115,MN,Washington County,Mahtomedi,1.317118018
Zip,55116,MN,Ramsey County,Saint Paul,0.958000643
Zip,55117,MN,Ramsey County,Saint Paul,3.529784379
Zip,55118,MN,Dakota County,West Saint Paul,3.494551325
Zip,55119,MN,Ramsey County,Saint Paul,2.593848059
Zip,55120,MN,Dakota County,Mendota Heights,2.316205974
Zip,55121,MN,Dakota County,Eagan,3.862208953
Zip,55122,MN,Dakota County,Eagan,3.625184704
Zip,55123,MN,Dakota County,Eagan,3.217920898
Zip,55124,MN,Dakota County,Apple Valley,3.933518557
Zip,55125,MN,Washington County,Woodbury,2.818313965
Zip,55126,MN,Ramsey County,Shoreview,1.511686509
Zip,55127,MN,Ramsey County,Vadnais Heights,1.737898638
Zip,55128,MN,Washington County,Oakdale,3.429614724
Zip,55129,MN,Washington County,Woodbury,1.552014381
Zip,55130,MN,Ramsey County,Saint Paul,3.798642049
Zip,55301,MN,Wright County,Albertville,4.742697884
Zip,55302,MN,Wright County,Annandale,3.478154477
Zip,55303,MN,Anoka County,Ramsey,2.484156489
Zip,55304,MN,Anoka County,Andover,3.483579033
Zip,55305,MN,Hennepin County,Minnetonka,0.196210059
Zip,55306,MN,Dakota County,Burnsville,3.586099307
Zip,55308,MN,Sherburne County,Becker,5.654480599
Zip,55309,MN,Sherburne County,Big Lake,4.436469304
Zip,55311,MN,Hennepin County,Maple Grove,0.56323244
Zip,55312,MN,McLeod County,Brownton,2.236375072
Zip,55313,MN,Wright County,Buffalo,3.424256452
Zip,55315,MN,Carver County,Carver,1.802448536
Zip,55316,MN,Hennepin County,Champlin,2.963308843
Zip,55317,MN,Carver County,Chanhassen,0.932459379
Zip,55318,MN,Carver County,Chaska,2.799576755
Zip,55319,MN,Sherburne County,Clear Lake,4.098064962
Zip,55320,MN,Wright County,Clearwater,3.291622317
Zip,55321,MN,Wright County,Cokato,1.879265439
Zip,55322,MN,Carver County,Cologne,1.961971858
Zip,55324,MN,Meeker County,Darwin,1.486833433
Zip,55327,MN,Hennepin County,Dayton,2.452847504
Zip,55328,MN,Wright County,Delano,3.127609066
Zip,55330,MN,Sherburne County,Elk River,4.183807915
Zip,55331,MN,Hennepin County,Shorewood,1.778765216
Zip,55336,MN,McLeod County,Glencoe,3.177530471
Zip,55337,MN,Dakota County,Burnsville,3.041368223
Zip,55340,MN,Hennepin County,Medina,0.483808067
Zip,55341,MN,Wright County,Hanover,0.919540695
Zip,55343,MN,Hennepin County,Hopkins,3.422649309
Zip,55344,MN,Hennepin County,Eden Prairie,1.671028196
Zip,55345,MN,Hennepin County,Minnetonka,1.269765256
Zip,55346,MN,Hennepin County,Eden Prairie,1.199008067
Zip,55347,MN,Hennepin County,Eden Prairie,1.215539251
Zip,55349,MN,Wright County,Howard Lake,2.999838209
Zip,55350,MN,McLeod County,Hutchinson,2.476689008
Zip,55352,MN,Scott County,Jordan,2.522038917
Zip,55353,MN,Stearns County,Kimball,2.033034846
Zip,55354,MN,McLeod County,Lester Prairie,3.440912349
Zip,55355,MN,Meeker County,Litchfield,2.415811895
Zip,55356,MN,Hennepin County,Orono,0.368266477
Zip,55357,MN,Hennepin County,Greenfield,-0.123045268
Zip,55358,MN,Wright County,Maple Lake,5.339211994
Zip,55359,MN,Hennepin County,Independence,0.370545901
Zip,55360,MN,Carver County,Mayer,4.019156185
Zip,55362,MN,Wright County,Monticello,3.275046801
Zip,55363,MN,Wright County,Montrose,4.310498548
Zip,55364,MN,Hennepin County,Mound,2.027480076
Zip,55368,MN,Carver County,Norwood Young America,3.462696649
Zip,55369,MN,Hennepin County,Maple Grove,1.803578145
Zip,55371,MN,Mille Lacs County,Princeton,4.229554499
Zip,55372,MN,Scott County,Prior Lake,2.448939217
Zip,55373,MN,Wright County,Rockford,3.374238393
Zip,55374,MN,Hennepin County,Rogers,2.674618352
Zip,55375,MN,Hennepin County,Saint Bonifacius,3.576822089
Zip,55376,MN,Wright County,Saint Michael,2.655742718
Zip,55378,MN,Scott County,Savage,3.509634357
Zip,55379,MN,Scott County,Shakopee,3.775562882
Zip,55381,MN,McLeod County,Silver Lake,0.686168558
Zip,55382,MN,Stearns County,South Haven,1.816422987
Zip,55384,MN,Hennepin County,Spring Park,3.05789993
Zip,55386,MN,Carver County,Victoria,1.622360184
Zip,55387,MN,Carver County,Waconia,3.25400399
Zip,55388,MN,Carver County,Watertown,2.245302842
Zip,55389,MN,Meeker County,Watkins,1.376162013
Zip,55390,MN,Wright County,Waverly,5.379575124
Zip,55391,MN,Hennepin County,Wayzata,2.665288825
Zip,55395,MN,McLeod County,Winsted,3.067391434
Zip,55397,MN,Carver County,Norwood Young America,3.349803891
Zip,55398,MN,Sherburne County,Zimmerman,4.43270636
Zip,55401,MN,Hennepin County,Minneapolis,1.42811871
Zip,55403,MN,Hennepin County,Minneapolis,3.422423797
Zip,55404,MN,Hennepin County,Minneapolis,3.159890072
Zip,55405,MN,Hennepin County,Minneapolis,1.378754976
Zip,55406,MN,Hennepin County,Minneapolis,0.50534931
Zip,55407,MN,Hennepin County,Minneapolis,2.360072831
Zip,55408,MN,Hennepin County,Minneapolis,-0.051985178
Zip,55409,MN,Hennepin County,Minneapolis,1.129368278
Zip,55410,MN,Hennepin County,Minneapolis,-0.354011124
Zip,55411,MN,Hennepin County,Minneapolis,5.268971102
Zip,55412,MN,Hennepin County,Minneapolis,4.872495925
Zip,55413,MN,Hennepin County,Minneapolis,2.195093053
Zip,55414,MN,Hennepin County,Minneapolis,0.265823494
Zip,55415,MN,Hennepin County,Minneapolis,1.423464829
Zip,55416,MN,Hennepin County,Saint Louis Park,-0.17221282
Zip,55417,MN,Hennepin County,Minneapolis,2.476269732
Zip,55418,MN,Hennepin County,Minneapolis,2.753135904
Zip,55419,MN,Hennepin County,Minneapolis,0.380280107
Zip,55420,MN,Hennepin County,Bloomington,3.941180971
Zip,55421,MN,Anoka County,Columbia Heights,4.183760035
Zip,55422,MN,Hennepin County,Robbinsdale,2.559097614
Zip,55423,MN,Hennepin County,Richfield,3.201373817
Zip,55424,MN,Hennepin County,Edina,2.738386365
Zip,55425,MN,Hennepin County,Bloomington,3.763674516
Zip,55426,MN,Hennepin County,Saint Louis Park,1.661456606
Zip,55427,MN,Hennepin County,Golden Valley,2.387910348
Zip,55428,MN,Hennepin County,New Hope,2.655546829
Zip,55429,MN,Hennepin County,Brooklyn Center,2.831058107
Zip,55430,MN,Hennepin County,Brooklyn Center,3.3451056
Zip,55431,MN,Hennepin County,Bloomington,3.190933944
Zip,55432,MN,Anoka County,Fridley,2.254984614
Zip,55433,MN,Anoka County,Coon Rapids,2.551583932
Zip,55434,MN,Anoka County,Blaine,3.560817414
Zip,55436,MN,Hennepin County,Edina,0.111545024
Zip,55437,MN,Hennepin County,Bloomington,3.714535225
Zip,55438,MN,Hennepin County,Bloomington,1.970542964
Zip,55439,MN,Hennepin County,Edina,1.928821581
Zip,55441,MN,Hennepin County,Plymouth,1.436303367
Zip,55442,MN,Hennepin County,Plymouth,1.983869995
Zip,55443,MN,Hennepin County,Brooklyn Park,2.469305269
Zip,55444,MN,Hennepin County,Brooklyn Park,3.696447085
Zip,55445,MN,Hennepin County,Brooklyn Park,2.926217916
Zip,55446,MN,Hennepin County,Plymouth,0.599619796
Zip,55447,MN,Hennepin County,Plymouth,1.504115568
Zip,55448,MN,Anoka County,Coon Rapids,3.654932803
Zip,55449,MN,Anoka County,Blaine,2.838753042
Zip,55454,MN,Hennepin County,Minneapolis,2.930900289
Zip,55707,MN,Carlton County,Barnum,1.806101011
Zip,55709,MN,Itasca County,Bovey,3.300326286
